,year,gross,popularity,imdb_score,vote_average,genre
1044879,2000,-24000000,1.4,6.7,5.9,Thriller
1044881,2000,-24000000,1.4,7.9,5.9,Thriller
1044883,2000,-24000000,1.4,3.6,5.9,Thriller
1044884,2000,-24000000,1.4,7.0,5.9,Thriller
1044892,2000,-24000000,1.4,7.6,5.9,Thriller
1044896,2000,-24000000,1.4,5.8,5.9,Thriller
1044902,2000,-24000000,1.4,4.7,5.9,Thriller
1044905,2000,-24000000,1.4,5.1,5.9,Thriller
1044909,2000,-24000000,1.4,6.3,5.9,Thriller
1044916,2000,-24000000,1.4,7.8,5.9,Thriller
1044919,2000,-24000000,1.4,4.9,5.9,Thriller
1044946,2000,-24000000,1.4,6.8,5.9,Thriller
1044948,2000,-24000000,1.4,4.0,5.9,Thriller
1044950,2000,-24000000,1.4,4.6,5.9,Thriller
1044961,2000,-24000000,1.4,8.0,5.9,Thriller
1044964,2000,-24000000,1.4,8.3,5.9,Thriller
1044982,2000,-24000000,1.4,7.5,5.9,Thriller
1044989,2000,-24000000,1.4,8.4,5.9,Thriller
1044996,2000,-24000000,1.4,4.4,5.9,Thriller
1044998,2000,-24000000,1.4,8.1,5.9,Thriller
1045000,2000,-24000000,1.4,2.8,5.9,Thriller
1045009,2000,-24000000,1.4,4.2,5.9,Thriller
1045018,2009,44729358,3.3,7.9,5.9,Comedy
1045019,2009,44729358,3.3,7.5,5.9,Comedy
1045020,2009,44729358,3.3,6.0,5.9,Comedy
1045021,2009,44729358,3.3,6.6,5.9,Comedy
1045022,2009,44729358,3.3,5.8,5.9,Comedy
1045023,2009,44729358,3.3,6.8,5.9,Comedy
1045024,2009,44729358,3.3,8.3,5.9,Comedy
1045025,2009,44729358,3.3,6.5,5.9,Comedy
1045027,2009,44729358,3.3,5.9,5.9,Comedy
1045028,2009,44729358,3.3,6.7,5.9,Comedy
1045030,2009,44729358,3.3,5.1,5.9,Comedy
1045031,2009,44729358,3.3,8.0,5.9,Comedy
1045032,2009,44729358,3.3,7.7,5.9,Comedy
1045033,2009,44729358,3.3,7.1,5.9,Comedy
1045034,2009,44729358,3.3,7.0,5.9,Comedy
1045035,2009,44729358,3.3,6.4,5.9,Comedy
1045037,2009,44729358,3.3,5.4,5.9,Comedy
1045041,2009,44729358,3.3,7.6,5.9,Comedy
1045043,2009,44729358,3.3,6.3,5.9,Comedy
1045045,2009,44729358,3.3,7.8,5.9,Comedy
1045050,2009,44729358,3.3,4.5,5.9,Comedy
